CITY,COUNTY,FACILITY_TYPE,SHELTER_TYPE,Risk_Capacity_Spaces,Evacuation_Zone,General_Pop,SPECIAL_NEEDS,Pet_Friendly,rsig_Longitude,rsig_Latitude,Longitude,Latitude,rsisn_Longitude,rsisn_Latitude
Winter Haven,POLK,SHELTER,RISK,417,No,Yes, , ,-81.71729300, 28.04679698,,,,
Lakeland,POLK,SHELTER,RISK,204,No,Yes, , ,-81.98749798, 28.12635302,,,,
Auburndale,POLK,SHELTER,RISK,294,No,Yes, , ,-81.78466004, 28.07437701,,,,
Winter Haven,POLK,SHELTER,RISK,324,No,Yes, , ,-81.67715602, 27.95657155,,,,
Winter Haven,POLK,SHELTER,RISK,270,No,Yes, , ,-81.71729300, 28.04679698,,,,
Lakeland,POLK,SHELTER,RISK,261,No,Yes, , ,-82.01048896, 27.96641801,,,,
Poinciana,POLK,SHELTER,RISK,235,No,Yes, , ,-81.51146297, 28.06678200,,,,
Bartow,POLK,SHELTER,RISK,257,No,Yes, , ,-81.85616697, 27.90975400,,,,
Haines City,POLK,SHELTER,RISK,1524,No,Yes, , ,-81.60840504, 28.09841002,,,,
Haines City,POLK,SHELTER,RISK,215,No,Yes, , ,-81.56105902, 28.04261500,,,,
Lakeland,POLK,SHELTER,RISK,298,No,Yes, ,Yes,-81.94019698, 28.03963301,-81.94019698, 28.03963301,,
Davenport,POLK,SHELTER,RISK,248,No,Yes, , ,-81.64692701, 28.24615401,,,,
Lakeland,POLK,SHELTER,RISK,686,No,Yes, , ,-81.85990002, 28.07233999,,,,
Haines City,POLK,SHELTER,RISK,333,No,Yes, , ,-81.61277897, 28.10179199,,,,
Eagle Lake,POLK,SHELTER,RISK,659,No,Yes, , ,-81.74941497, 27.98022300,,,,
Mulberry,POLK,SHELTER,RISK,317,No,Yes, , ,-81.97229397, 27.89714900,,,,
Lakeland,POLK,SHELTER,RISK,283,No,Yes, , ,-81.95532497, 28.13439701,,,,
Davenport,POLK,SHELTER,RISK,602,No,Yes, , ,-81.63157232, 28.15030699,,,,
Haines City,POLK,SHELTER,RISK,249,No,Yes, , ,-81.56105902, 28.04261500,,,,
Davenport,POLK,SHELTER,RISK,356,No,Yes, , ,-81.62941897, 28.16642899,,,,
Lakeland,POLK,SHELTER,RISK,303,No,Yes, , ,-81.96060699, 28.06416600,,,,
Poinciana,POLK,SHELTER,RISK,250,No,Yes, , ,-81.46038700, 28.11332201,,,,
Winter Haven,POLK,SHELTER,RISK,329,No,Yes, , ,-81.67715602, 27.95657155,,,,
Lakeland,POLK,SHELTER,RISK,739,No,Yes, , ,-81.85990002, 28.07233999,,,,
Davenport,POLK,SHELTER,RISK,529,No,Yes, , ,-81.63157232, 28.15030699,,,,
Poinciana,POLK,SHELTER,RISK,480,No,Yes, , ,-81.51146297, 28.06678200,,,,
Auburndale,POLK,SHELTER,RISK,596,No,Yes, , ,-81.78848373, 28.07025308,,,,
Davenport,POLK,SHELTER,RISK,261,No,Yes, , ,-81.64692701, 28.24615401,,,,
Eagle Lake,POLK,SHELTER,RISK,244,No,Yes, , ,-81.74167101, 27.98322599,,,,
Lakeland,POLK,SHELTER,RISK,348,No,Yes, , ,-81.96636603, 28.06137898,,,,
Haines City,POLK,SHELTER,RISK,319,No,Yes, , ,-81.60840504, 28.09841002,,,,
Davenport,POLK,SHELTER,RISK,198,No,Yes, , ,-81.62941897, 28.16642899,,,,
Lakeland,POLK,SHELTER,RISK,391,No,Yes, , ,-81.98749798, 28.12635302,,,,
Poinciana,POLK,SHELTER,RISK,460,No,Yes, , ,-81.48960070, 28.07554405,,,,
Winter Haven,POLK,SHELTER,RISK,33,No,Yes, , ,-81.67715602, 27.95657155,,,,
Lakeland,POLK,SHELTER,RISK,658,No,Yes, , ,-81.85990002, 28.07233999,,,,
Davenport,POLK,SHELTER,RISK,549,No,Yes, , ,-81.63157232, 28.15030699,,,,
Lakeland,POLK,SHELTER,RISK,309,No,Yes, , ,-81.85990002, 28.07233999,,,,
Eagle Lake,POLK,SHELTER,RISK,567,No,Yes, ,Yes,-81.74941497, 27.98022300,-81.74941497, 27.98022300,,
Lakeland,POLK,SHELTER,RISK,310,No,Yes, , ,-81.94514398, 27.95438298,,,,
Poinciana,POLK,SHELTER,RISK,420,No,Yes, , ,-81.51146297, 28.06678200,,,,
Lakeland,POLK,SHELTER,RISK,342,No,Yes, , ,-81.99570404, 28.09463200,,,,
Lake Alfred,POLK,SHELTER,RISK,59,No,Yes, , ,-81.72651100, 28.10701299,,,,
Lakeland,POLK,SHELTER,RISK,289,No,Yes, , ,-81.95896210, 28.01897720,,,,
Winter Haven,POLK,SHELTER,RISK,365,No,Yes, , ,-81.67715602, 27.95657155,,,,
Winter Haven,POLK,SHELTER,RISK,369,No,Yes, , ,-81.67715602, 27.95657155,,,,
Lakeland,POLK,SHELTER,RISK,437,No,Yes, , ,-81.92238099, 27.98268502,,,,
Lakeland,POLK,SHELTER,RISK,366,No,Yes, , ,-81.99570404, 28.09463200,,,,
Davenport,POLK,SHELTER,RISK,355,No,Yes, , ,-81.62941897, 28.16642899,,,,
Lakeland,POLK,SHELTER,RISK,304,No,Yes, , ,-81.99747496, 28.05784500,,,,
Poinciana,POLK,SHELTER,RISK,569,No,Yes, , ,-81.51146297, 28.06678200,,,,
Lakeland,POLK,SHELTER,RISK,174,No,Yes, , ,-81.97564304, 27.96805998,,,,
Winter Haven,POLK,SHELTER,RISK,320,No,Yes, , ,-81.71796104, 28.01248801,,,,
Lakeland,POLK,SHELTER,RISK,245,No,Yes, , ,-82.01048896, 27.96641801,,,,
San Mateo,PUTNAM,SHELTER,RISK,175,No,Yes, , ,-81.58250001, 29.60918000,,,,
Florahome,PUTNAM,SHELTER,RISK,334,No,Yes, , ,-81.84812001, 29.72535000,,,,
Florahome,PUTNAM,SHELTER,RISK,194,No,Yes, , ,-81.84812001, 29.72535000,,,,
Crescent City,PUTNAM,SHELTER,RISK,682,No,Yes, , ,-81.52370004, 29.43944998,,,,
San Mateo,PUTNAM,SHELTER,RISK,389,No,Yes, , ,-81.58250001, 29.60918000,,,,
San Mateo,PUTNAM,SHELTER,RISK,456,No,Yes, , ,-81.58250001, 29.60918000,,,,
Melrose,PUTNAM,SHELTER,RISK,163,No,Yes, ,Yes,-82.03000999, 29.63038002,-82.03000999, 29.63038002,,
Florahome,PUTNAM,SHELTER,RISK,183,No,Yes, , ,-81.84812001, 29.72535000,,,,
San Mateo,PUTNAM,SHELTER,RISK,483,No,Yes, , ,-81.58250001, 29.60918000,,,,
San Mateo,PUTNAM,SHELTER,RISK,250,No,Yes, , ,-81.58250001, 29.60918000,,,,
San Mateo,PUTNAM,SHELTER,RISK,56,No,Yes, , ,-81.58250001, 29.60918000,,,,
San Mateo,PUTNAM,SHELTER,RISK,431,No,Yes, , ,-81.58250001, 29.60918000,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,184,No,Yes, , ,-81.56262803, 30.08070300,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,752,No,Yes, , ,-81.55247503, 30.10527401,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,662,No,Yes, , ,-81.37375601, 29.82879098,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,1377,No,Yes, , ,-81.64762899, 30.06282600,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,1377,No,Yes, , ,-81.57762904, 30.11056299,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,671,No,Yes, , ,-81.61212904, 30.07682398,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,502,No,Yes, , ,-81.64817829, 30.06181263,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,416,No,Yes, , ,-81.37375601, 29.82879098,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,333,No,Yes, , ,-81.37375601, 29.82879098,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,678,No,Yes, , ,-81.56262803, 30.08070300,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,187,No,Yes, , ,-81.64775237, 30.06186138,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,276,No,Yes, , ,-81.55247503, 30.10527401,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,276,No,Yes, , ,-81.64622000, 30.06461000,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,226,No,Yes, , ,-81.64622000, 30.06461000,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,226,No,Yes, , ,-81.55247503, 30.10527401,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,321,No,Yes, , ,-81.56262803, 30.08070300,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,441,No,Yes, , ,-81.61212904, 30.07682398,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,367,No,Yes, , ,-81.61212904, 30.07682398,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,703,No,Yes, , ,-81.33242803, 29.75634401,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,276,No,Yes, ,Yes,-81.56519398, 30.04330098,-81.56519398, 30.04330098,,
St. Augustine,ST. JOHNS,SHELTER,RISK,253,No,Yes, , ,-81.37375601, 29.82879098,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,395,No,Yes, , ,-81.64622000, 30.06461000,,,,
Elkton,ST. JOHNS,SHELTER,RISK,226,No,Yes, ,Yes,-81.46485799, 29.72672601,-81.46485799, 29.72672601,,
St. Johns,ST. JOHNS,SHELTER,RISK,334,No,Yes, , ,-81.64622000, 30.06461000,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,226,No,Yes, ,Yes,-81.56519398, 30.04330098,-81.56519398, 30.04330098,,
St. Johns,ST. JOHNS,SHELTER,RISK,856,No,Yes, , ,-81.49118203, 29.96578401,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,195,No,Yes, , ,-81.61212904, 30.07682398,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,460,No,Yes, , ,-81.50250497, 29.94514001,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,378,No,Yes, , ,-81.60308798, 30.11623599,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,462,No,Yes, , ,-81.64844698, 30.06179100,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,621,No,Yes, , ,-81.50250497, 29.94514001,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,471,B,Yes, , ,-81.31092803, 29.78905099,,,,
St. Augustine,ST. JOHNS,SHELTER,RISK,362,No,Yes, , ,-81.34071496, 29.87181298,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,2500,No,Yes, , ,-81.56262803, 30.08070300,,,,
St. Johns,ST. JOHNS,SHELTER,RISK,733,No,Yes, , ,-81.64766719, 30.06184408,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,1230,No,Yes, , ,-80.38448901, 27.27888301,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,1420,No,Yes, , ,-80.36367700, 27.29130998,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,2148,No,Yes, , ,-80.36434797, 27.24471301,,,,
Fort Pierce,ST. LUCIE,SHELTER,RISK,512,No,Yes, , ,-80.38139399, 27.42464599,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,206,No,Yes, , ,-80.26922803, 27.27002401,,,,
Fort Pierce,ST. LUCIE,SHELTER,RISK,1940,No,Yes, , ,-80.35082703, 27.39126401,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,126,No,Yes, , ,-80.37193803, 27.24555598,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,186,No,Yes, , ,-80.31804802, 27.34362354,,,,
Ft Pierce,ST. LUCIE,SHELTER,RISK,2578,No,Yes, ,Yes,-80.37617198, 27.45874902,-80.37617198, 27.45874902,,
Fort Pierce,ST. LUCIE,SHELTER,RISK,350,No,Yes, , ,-80.35603289, 27.45304461,,,,
Ft Pierce,ST. LUCIE,SHELTER,RISK,1312,No,Yes, , ,-80.33513631, 27.43415743,,,,
Fort Pierce,ST. LUCIE,SHELTER,RISK,102,No,Yes, , ,-80.31608002, 27.38259000,,,,
Ft Pierce,ST. LUCIE,SHELTER,RISK,1401,No,Yes, , ,-80.37027297, 27.34785300,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,207,No,Yes, , ,-80.39564004, 27.29917602,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,531,No,Yes, , ,-80.38448901, 27.27888301,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,641,No,Yes, , ,-80.38448901, 27.27888301,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,517,No,Yes, , ,-80.37624499, 27.33697099,,,,
Ft Pierce,ST. LUCIE,SHELTER,RISK,2019,No,Yes, , ,-80.35457802, 27.45746801,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,1373,No,Yes, , ,-80.28570803, 27.28968100,,,,
Ft Pierce,ST. LUCIE,SHELTER,RISK,475,No,Yes, , ,-80.33513631, 27.43415743,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,1501,No,Yes, , ,-80.29517497, 27.27348201,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,1509,B,Yes, , ,-80.32531302, 27.29482099,,,,
Ft Pierce,ST. LUCIE,SHELTER,RISK,123,No,Yes, , ,-80.33442569, 27.37241787,,,,
Port St Lucie,ST. LUCIE,SHELTER,RISK,1285,No,Yes, , ,-80.38448901, 27.27888301,,,,
Ft Pierce,ST. LUCIE,SHELTER,RISK,1489,No,Yes, , ,-80.40478360, 27.52113994,,,,
Navarre,SANTA ROSA,SHELTER,RISK,377,No,Yes, , ,-86.91901603, 30.40555699,,,,
Navarre,SANTA ROSA,SHELTER,RISK,385,No,Yes, , ,-86.91901603, 30.40555699,,,,
Navarre,SANTA ROSA,SHELTER,RISK,425,No,Yes, , ,-86.91901603, 30.40555699,,,,
Jay,SANTA ROSA,SHELTER,RISK,753,No,Yes, , ,-87.15713404, 30.94228043,,,,
Milton,SANTA ROSA,SHELTER,RISK,1343,No,Yes, , ,-87.09763925, 30.57162328,,,,
Navarre,SANTA ROSA,SHELTER,RISK,98,No,Yes, , ,-86.91901603, 30.40555699,,,,
Milton,SANTA ROSA,SHELTER,RISK,1559,No,Yes, ,Yes,-87.09763925, 30.57162328,-87.09763925, 30.57162328,,
Navarre,SANTA ROSA,SHELTER,RISK,343,No,Yes, , ,-86.91901603, 30.40555699,,,,
Jay,SANTA ROSA,SHELTER,RISK,130,No,Yes, , ,-87.15713404, 30.94228043,,,,
Milton,SANTA ROSA,SHELTER,RISK,4000,No,Yes, , ,-87.09551855, 30.57301487,,,,
Milton,SANTA ROSA,SHELTER,RISK,383,No,Yes, , ,-87.04856304, 30.63950001,,,,
Navarre,SANTA ROSA,SHELTER,RISK,497,No,Yes, , ,-86.91901603, 30.40555699,,,,
Jay,SANTA ROSA,SHELTER,RISK,116,No,Yes, , ,-87.21988541, 30.77927430,,,,
Pace,SANTA ROSA,SHELTER,RISK,1873,No,Yes, , ,-87.16544197, 30.63750701,,,,
Sarasota,SARASOTA,SHELTER,RISK,447,No,Yes, , ,-82.42294900, 27.37850801,,,,
Sarasota,SARASOTA,SHELTER,RISK,307,No,Yes, , ,-82.52377902, 27.36895800,,,,
Sarasota,SARASOTA,SHELTER,RISK,732,D,Yes, , ,-82.50898597, 27.26103098,,,,
Venice,SARASOTA,SHELTER,RISK,337, ,Yes, , ,-82.36179598, 27.04537199,,,,
Sarasota,SARASOTA,SHELTER,RISK,1108,D,Yes, , ,-82.54092999, 27.36482401,,,,
Sarasota,SARASOTA,SHELTER,RISK,769, ,Yes, , ,-82.22298303, 27.07469000,,,,
Sarasota,SARASOTA,SHELTER,RISK,345, ,Yes, , ,-82.22298303, 27.07469000,,,,
Venice,SARASOTA,SHELTER,RISK,416, ,Yes, , ,-82.36179598, 27.04537199,,,,
Sarasota,SARASOTA,SHELTER,RISK,143, ,Yes, , ,-82.46148497, 27.33080702,,,,
Venice,SARASOTA,SHELTER,RISK,190, ,Yes, , ,-82.36179598, 27.04537199,,,,
Sarasota,SARASOTA,SHELTER,RISK,359,No,Yes, , ,-82.52377902, 27.36895800,,,,
North Port,SARASOTA,SHELTER,RISK,746, ,Yes, , ,-82.22298303, 27.07469000,,,,
Sarasota,SARASOTA,SHELTER,RISK,1278,No,Yes, , ,-82.51224603, 27.34423399,,,,
Sarasota,SARASOTA,SHELTER,RISK,1028,No,Yes, , ,-82.50111796, 27.29020801,,,,
Sarasota,SARASOTA,SHELTER,RISK,244,D,Yes, , ,-82.54092999, 27.36482401,,,,
Sarasota,SARASOTA,SHELTER,RISK,881,No,Yes, , ,-82.49884403, 27.28818898,,,,
Venice,SARASOTA,SHELTER,RISK,336, ,Yes, , ,-82.36179598, 27.04537199,,,,
Sarasota,SARASOTA,SHELTER,RISK,731,D,Yes, , ,-82.50898597, 27.26103098,,,,
Sarasota,SARASOTA,SHELTER,RISK,370,D,Yes, , ,-82.54092999, 27.36482401,,,,
Sarasota,SARASOTA,SHELTER,RISK,1062,No,Yes, , ,-82.52377902, 27.36895800,,,,
North Port,SARASOTA,SHELTER,RISK,769, ,Yes, , ,-82.22298303, 27.07469000,,,,
Altamonte Springs,SEMINOLE,SHELTER,RISK,394,No,Yes, , ,-81.42230701, 28.68084898,,,,
Sanford,SEMINOLE,SHELTER,RISK,1019,No,Yes, , ,-81.33095600, 28.79477602,,,,
Longwood,SEMINOLE,SHELTER,RISK,729,No,Yes, ,Yes,-81.34410503, 28.68723800,-81.34410503, 28.68723800,,
Oviedo,SEMINOLE,SHELTER,RISK,352,No,Yes, , ,-81.15573499, 28.65353999,,,,
Oviedo,SEMINOLE,SHELTER,RISK,982,No,Yes, , ,-81.17794000, 28.62474899,,,,
Lake Mary,SEMINOLE,SHELTER,RISK,206,No,Yes, , ,-81.38344398, 28.78504798,,,,
Sanford,SEMINOLE,SHELTER,RISK,701,No,Yes, , ,-81.28404237, 28.77575940,,,,
Winter Springs,SEMINOLE,SHELTER,RISK,1062,No,Yes, , ,-81.31767403, 28.71653401,,,,
Winter Springs,SEMINOLE,SHELTER,RISK,314,No,Yes, , ,-81.26541899, 28.70408500,,,,
Sanford,SEMINOLE,SHELTER,RISK,1437,No,Yes, , ,-81.28404237, 28.77575940,,,,
Oviedo,SEMINOLE,SHELTER,RISK,206,No,Yes, , ,-81.15573499, 28.65353999,,,,
Winter Springs,SEMINOLE,SHELTER,RISK,439,No,Yes, , ,-81.26541899, 28.70408500,,,,
Geneva,SEMINOLE,SHELTER,RISK,178,No,Yes, , ,-81.11474497, 28.73909202,,,,
Lake Mary,SEMINOLE,SHELTER,RISK,708,No,Yes, , ,-81.38344398, 28.78504798,,,,
Lake Mary,SEMINOLE,SHELTER,RISK,690,No,Yes, , ,-81.38344398, 28.78504798,,,,
Winter Springs,SEMINOLE,SHELTER,RISK,1112,No,Yes, , ,-81.29371998, 28.70651701,,,,
Winter Springs,SEMINOLE,SHELTER,RISK,398,No,Yes, , ,-81.26541899, 28.70408500,,,,
Sanford,SEMINOLE,SHELTER,RISK,575,No,Yes, , ,-81.33095600, 28.79477602,,,,
Winter Springs,SEMINOLE,SHELTER,RISK,861,No,Yes, , ,-81.29371998, 28.70651701,,,,
Sanford,SEMINOLE,SHELTER,RISK,213,No,Yes, , ,-81.28404237, 28.77575940,,,,
Lake Mary,SEMINOLE,SHELTER,RISK,644,No,Yes, , ,-81.38344398, 28.78504798,,,,
Oviedo,SEMINOLE,SHELTER,RISK,831,No,Yes, , ,-81.17794000, 28.62474899,,,,
Sanford,SEMINOLE,SHELTER,RISK,884,No,Yes, , ,-81.28404237, 28.77575940,,,,
Oviedo,SEMINOLE,SHELTER,RISK,703, ,Yes, , ,-81.15573499, 28.65353999,,,,
Oviedo,SEMINOLE,SHELTER,RISK,1095,No,Yes, , ,-81.20495596, 28.64203201,,,,
Oviedo,SEMINOLE,SHELTER,RISK,794,No,Yes, , ,-81.17794000, 28.62474899,,,,
Casselberry,SEMINOLE,SHELTER,RISK,334,No,Yes, , ,-81.33979396, 28.64762400,,,,
Lake Mary,SEMINOLE,SHELTER,RISK,669,No,Yes, , ,-81.38344398, 28.78504798,,,,
Altamonte Springs,SEMINOLE,SHELTER,RISK,529, ,Yes, , ,-81.43484701, 28.65667700,,,,
Chuluota,SEMINOLE,SHELTER,RISK,1128,No,Yes, , ,-81.12788503, 28.64789700,,,,
Altamonte Springs,SEMINOLE,SHELTER,RISK,415,No,Yes, , ,-81.42230701, 28.68084898,,,,
Lake Mary,SEMINOLE,SHELTER,RISK,1090,No,Yes, , ,-81.34408902, 28.76173099,,,,
Oviedo,SEMINOLE,SHELTER,RISK,776,No,Yes, , ,-81.17794000, 28.62474899,,,,
Longwood,SEMINOLE,SHELTER,RISK,342,No,Yes, ,Yes,-81.34410503, 28.68723800,-81.34410503, 28.68723800,,
Oviedo,SEMINOLE,SHELTER,RISK,1038,No,Yes, , ,-81.20495596, 28.64203201,,,,
Oviedo,SEMINOLE,SHELTER,RISK,280,No,Yes, , ,-81.17794000, 28.62474899,,,,
Altamonte Springs,SEMINOLE,SHELTER,RISK,241, ,Yes, , ,-81.43484701, 28.65667700,,,,
Oviedo,SEMINOLE,SHELTER,RISK,2004,No,Yes, , ,-81.21916496, 28.67380299,,,,
Sanford,SEMINOLE,SHELTER,RISK,1995,No,Yes, , ,-81.24060201, 28.78858100,,,,
Oviedo,SEMINOLE,SHELTER,RISK,931,No,Yes, , ,-81.17794000, 28.62474899,,,,
Longwood,SEMINOLE,SHELTER,RISK,441,No,Yes, ,Yes,-81.34410503, 28.68723800,-81.34410503, 28.68723800,,
Oviedo,SEMINOLE,SHELTER,RISK,796,No,Yes, , ,-81.15573499, 28.65353999,,,,
Winter Springs,SEMINOLE,SHELTER,RISK,626,No,Yes, , ,-81.26541899, 28.70408500,,,,
Altamonte Springs,SEMINOLE,SHELTER,RISK,439,No,Yes, , ,-81.42230701, 28.68084898,,,,
Wildwood,SUMTER,SHELTER,RISK,136,No,Yes, , ,-82.03949998, 28.85780001,,,,
Webster,SUMTER,SHELTER,RISK,83,No,Yes, , ,-82.05334001, 28.60534999,,,,
The Villages,SUMTER,SHELTER,RISK,671,No,Yes, , ,-82.02027207, 28.92423679,,,,
Wildwood,SUMTER,SHELTER,RISK,307,No,Yes, , ,-82.03203003, 28.85634998,,,,
Bushnell,SUMTER,SHELTER,RISK,389,No,Yes, ,Yes,-82.05484721, 28.64444520,-82.05484721, 28.64444520,,
Bushnell,SUMTER,SHELTER,RISK,336,No,Yes, ,Yes,-82.11734737, 28.65325818,-82.11734737, 28.65325818,,
The Villages,SUMTER,SHELTER,RISK,402,No,Yes, , ,-82.02777001, 28.92540999,,,,
Live Oak,SUWANNEE,SHELTER,RISK,1870,No,Yes, , ,-82.99095001, 30.27803999,,,,
Live Oak,SUWANNEE,SHELTER,RISK,46,No,Yes, , ,-82.99230739, 30.28272394,,,,
Branford,SUWANNEE,SHELTER,RISK,239,No,Yes, , ,-82.92572003, 29.96260999,,,,
Branford,SUWANNEE,SHELTER,RISK,1940,No,Yes, , ,-82.91853003, 29.96390001,,,,
Branford,SUWANNEE,SHELTER,RISK,356,No,Yes, , ,-82.92572003, 29.96260999,,,,
Live Oak,SUWANNEE,SHELTER,RISK,356,No,Yes, , ,-82.99627105, 30.27753592,,,,
Perry,TAYLOR,SHELTER,RISK,438,No,Yes, , ,-83.56469003, 30.11923000,,,,
Perry,TAYLOR,SHELTER,RISK,796,No,Yes, , ,-83.56469003, 30.11923000,,,,
Perry,TAYLOR,SHELTER,RISK,209,No,Yes, , ,-83.57294000, 30.12579999,,,,
Perry,TAYLOR,SHELTER,RISK,401,No,Yes, , ,-83.56469003, 30.11923000,,,,
Perry,TAYLOR,SHELTER,RISK,144,No,Yes, , ,-83.57294000, 30.12579999,,,,
Perry,TAYLOR,SHELTER,RISK,467,No,Yes, , ,-83.56469003, 30.11923000,,,,
Perry,TAYLOR,SHELTER,RISK,276,No,Yes, , ,-83.56469003, 30.11923000,,,,
Perry,TAYLOR,SHELTER,RISK,268,No,Yes, , ,-83.57294000, 30.12579999,,,,
Perry,TAYLOR,SHELTER,RISK,250,No,Yes, , ,-83.56469003, 30.11923000,,,,
Perry,TAYLOR,SHELTER,RISK,2530,No,Yes, , ,-83.57294000, 30.12579999,,,,
Perry,TAYLOR,SHELTER,RISK,875,No,Yes, , ,-83.56469003, 30.11923000,,,,
Lake Butler,UNION,SHELTER,RISK,391,No,Yes, , ,-82.33933459, 30.01799097,,,,
Lake Butler,UNION,SHELTER,RISK,144,No,Yes, , ,-82.34817326, 30.01771120,,,,
Deltona,VOLUSIA,SHELTER,RISK,331,No,Yes, , ,-81.17547899, 28.88146501,,,,
DeLand,VOLUSIA,SHELTER,RISK,373,No,Yes, , ,-81.28515200, 29.04179200,,,,
Deltona,VOLUSIA,SHELTER,RISK,323,No,Yes, , ,-81.24559604, 28.94662199,,,,
Deltona,VOLUSIA,SHELTER,RISK,99,No,Yes, , ,-81.21742496, 28.92138898,,,,
Ormond Beach,VOLUSIA,SHELTER,RISK,325,No,Yes, , ,-81.09412599, 29.23996199,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,275,No,Yes, , ,-81.07428201, 29.19849998,,,,
Orange City,VOLUSIA,SHELTER,RISK,355,No,Yes, , ,-81.30900698, 28.93878001,,,,
Orange City,VOLUSIA,SHELTER,RISK,338,No,Yes, , ,-81.31296902, 28.93185002,,,,
Deltona,VOLUSIA,SHELTER,RISK,101,No,Yes, , ,-81.22138701, 28.92903998,,,,
Deltona,VOLUSIA,SHELTER,RISK,128,No,Yes, , ,-81.23032496, 28.93234401,,,,
Deltona,VOLUSIA,SHELTER,RISK,212,No,Yes, , ,-81.16156796, 28.89534301,,,,
Deltona,VOLUSIA,SHELTER,RISK,212,No,Yes, , ,-81.24559604, 28.94662199,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,173,No,Yes, , ,-81.07428201, 29.19849998,,,,
Port Orange,VOLUSIA,SHELTER,RISK,475,E,Yes, , ,-81.04172703, 29.06616700,,,,
Deltona,VOLUSIA,SHELTER,RISK,245,No,Yes, , ,-81.18857001, 28.93412399,,,,
Deltona,VOLUSIA,SHELTER,RISK,245,No,Yes, , ,-81.17547899, 28.88146501,,,,
Deltona,VOLUSIA,SHELTER,RISK,245,No,Yes, , ,-81.23032496, 28.93234401,,,,
Orange City,VOLUSIA,SHELTER,RISK,185,No,Yes, ,Yes,-81.30900698, 28.93878001,-81.30900698, 28.93878001,,
Ormond Beach,VOLUSIA,SHELTER,RISK,485,No,Yes, , ,-81.09412599, 29.23996199,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,216,No,Yes, , ,-81.07428201, 29.19849998,,,,
Pierson,VOLUSIA,SHELTER,RISK,544,No,Yes, , ,-81.46135704, 29.24584998,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,1673,No,Yes, , ,-81.05137100, 29.19756900,,,,
Port Orange,VOLUSIA,SHELTER,RISK,482,E,Yes, , ,-81.04172703, 29.06616700,,,,
Port Orange,VOLUSIA,SHELTER,RISK,373,No,Yes, , ,-81.01740099, 29.11627498,,,,
Daytona Beach,VOLUSIA,SHELTER,RISK,125,No,Yes, , ,-81.07428201, 29.19849998,,,,
DeLand,VOLUSIA,SHELTER,RISK,446,No,Yes, , ,-81.27169502, 28.99454900,,,,
Lake Helen,VOLUSIA,SHELTER,RISK,263,No,Yes, , ,-81.22636904, 28.97137098,,,,
Port Orange,VOLUSIA,SHELTER,RISK,144,E,Yes, , ,-81.04172703, 29.06616700,,,,
Orange City,VOLUSIA,SHELTER,RISK,425,No,Yes, , ,-81.30900698, 28.93878001,,,,
